split,relative_stem,class_id,class_name,box_width,box_height,box_area
train,frame_00045179,2,fire,0.65566,0.663866,0.43527038156
train,frame_00045489,0,soldier,0.085938,0.197143,0.016942075134
train,frame_00045520,0,soldier,0.209375,0.587143,0.12293306562499999
train,frame_00045742,2,fire,0.288281,0.513889,0.14814443480900003
train,frame_00045916,2,fire,0.284198,0.288915,0.08210906517
train,frame_00045916,0,soldier,0.305425,0.357311,0.10913171217499999
train,frame_00046557,0,soldier,0.103125,0.126866,0.01308305625
train,frame_00046594,0,soldier,0.115625,0.241667,0.027942746875
train,frame_00046891,2,fire,0.023438,0.068056,0.0015950965280000001
train,frame_00047012,0,soldier,0.025781,0.051389,0.0013248598089999999
train,frame_00047012,0,soldier,0.022656,0.054167,0.0012272075519999999
train,frame_00047012,0,soldier,0.027344,0.072222,0.001974838368
train,frame_00047012,0,soldier,0.032031,0.038889,0.001245653559
train,frame_00047012,0,soldier,0.027344,0.065278,0.0017849616320000001
train,frame_00047012,0,soldier,0.023438,0.055556,0.0013021215280000001
train,frame_00047089,0,soldier,0.342969,0.865278,0.29676353038200004
train,frame_00047659,0,soldier,0.233594,0.266667,0.062291811197999994
train,frame_00047710,0,soldier,0.031771,0.102612,0.003260085852
train,frame_00047710,0,soldier,0.029167,0.106343,0.003101706281
train,frame_00047710,0,soldier,0.026562,0.095149,0.0025273477379999998
train,frame_00047710,0,soldier,0.017188,0.084888,0.001459054944
train,frame_00048008,1,vehicle,0.533333,0.342593,0.18271615246899997
train,frame_00048351,0,soldier,0.154688,0.370833,0.057363415104000004
train,frame_00048790,2,fire,0.12069,0.050708,0.006119948520000001
train,frame_00048877,0,soldier,0.174219,0.606944,0.10574117673600002
train,frame_00049059,2,fire,0.329688,0.7125,0.2349027
train,frame_00049234,0,soldier,0.367925,0.627706,0.23094873005
train,frame_00049234,0,soldier,0.212264,0.619048,0.13140160467200002
train,frame_00049410,1,vehicle,0.172396,0.145522,0.025087410712
train,frame_00049494,0,soldier,0.069575,0.124214,0.00864218905
train,frame_00049630,0,soldier,0.119792,0.240672,0.028830580223999997
train,frame_00049630,0,soldier,0.16875,0.229478,0.0387244125
train,frame_00049632,0,soldier,0.173437,0.343284,0.059538147108
train,frame_00049696,1,vehicle,0.063281,0.087209,0.005518672729
train,frame_00050175,2,fire,0.03125,0.051389,0.00160590625
train,frame_00050368,0,soldier,0.033333,0.109142,0.003638030286
train,frame_00050510,0,soldier,0.652083,0.804104,0.524342548632
train,frame_00050527,0,soldier,0.215104,0.471082,0.101331622528
train,frame_00050560,0,soldier,0.492188,0.537313,0.26445901084400003
train,frame_00050685,0,soldier,0.225781,0.273611,0.061776165191
train,frame_00050753,0,soldier,0.28184,0.787946,0.22207470063999998
train,frame_00051025,0,soldier,0.028906,0.086111,0.002489124566
train,frame_00051621,0,soldier,0.157812,0.459259,0.072476581308
train,frame_00051653,0,soldier,0.508152,0.514062,0.261221633424
train,frame_00051794,0,soldier,0.027123,0.056277,0.001526401071
train,frame_00051794,0,soldier,0.034198,0.064935,0.00222064713
train,frame_00051794,0,soldier,0.027123,0.047619,0.001291570137
train,frame_00051794,1,vehicle,0.075472,0.077922,0.005880929184
train,frame_00051954,2,fire,0.226562,0.44708,0.10129133896
train,frame_00051992,2,fire,0.203125,0.386111,0.078428796875
train,frame_00052829,2,fire,0.096875,0.129167,0.012513053125000001
train,frame_00052861,0,soldier,0.057292,0.148321,0.008497606732
train,frame_00052947,0,soldier,0.127344,0.733333,0.09338555755200001
train,frame_00053038,1,vehicle,0.203125,0.334722,0.06799040625000001
train,frame_00053052,0,soldier,0.268868,0.484305,0.13021411674
train,frame_00053075,2,fire,0.095312,0.052778,0.005030376735999999
train,frame_00053200,2,fire,0.025781,0.043056,0.001110026736
train,frame_00053200,1,vehicle,0.030469,0.031944,0.000973301736
train,frame_00053267,1,vehicle,0.208594,0.413889,0.086334762066
train,frame_00053662,0,soldier,0.62931,0.566748,0.35666018388000004
train,frame_00053933,1,vehicle,0.089063,0.136194,0.012129846222000001
train,frame_00053949,2,fire,0.063542,0.121269,0.007705674798
train,frame_00054315,1,vehicle,0.077604,0.132463,0.010279658652000001
train,frame_00054440,1,vehicle,0.141667,0.130597,0.018501285198999996
train,frame_00054440,0,soldier,0.034375,0.051306,0.00176364375
train,frame_00054440,0,soldier,0.026042,0.072761,0.001894841962
train,frame_00054440,0,soldier,0.054688,0.045709,0.002499733792
train,frame_00054440,0,soldier,0.048438,0.051306,0.002485160028
train,frame_00054440,0,soldier,0.038021,0.055037,0.002092561777
train,frame_00054440,0,soldier,0.032813,0.044776,0.0014692348880000002
train,frame_00054440,0,soldier,0.03125,0.041978,0.0013118125
train,frame_00055733,2,fire,0.165104,0.214773,0.035459881392
train,frame_00055749,0,soldier,0.089583,0.335227,0.030030640341
train,frame_00056016,2,fire,0.534375,0.771455,0.41224626562500005
train,frame_00056132,0,soldier,0.586719,0.398611,0.23387264730899998
train,frame_00056506,0,soldier,0.030469,0.127778,0.003893267882
train,frame_00056506,0,soldier,0.032031,0.108333,0.0034700143229999996
train,frame_00056506,0,soldier,0.041406,0.151389,0.006268412934
train,frame_00056506,0,soldier,0.034375,0.130556,0.0044878625
train,frame_00056548,0,soldier,0.070833,0.181481,0.012854843672999999
train,frame_00056548,0,soldier,0.054688,0.15,0.008203199999999999
train,frame_00056548,0,soldier,0.071354,0.122222,0.008721028588
train,frame_00056548,0,soldier,0.055208,0.134259,0.007412170871999999
train,frame_00056710,2,fire,0.024479,0.044444,0.0010879446759999999
train,frame_00057009,2,fire,0.193396,0.529412,0.10238616315200001
train,frame_00057109,0,soldier,0.190625,0.315104,0.060066699999999994
train,frame_00057173,0,soldier,0.020047,0.0347,0.0006956309
train,frame_00057576,2,fire,0.144531,0.3,0.043359299999999996
train,frame_00057706,2,fire,0.054688,0.038889,0.002126761632
train,frame_00057706,2,fire,0.032813,0.077778,0.0025521295140000003
train,frame_00057889,2,fire,0.427557,0.403125,0.17235891562500003
train,frame_00057919,1,vehicle,0.08125,0.091667,0.00744794375
train,frame_00057919,1,vehicle,0.053125,0.058333,0.0030989406250000002
train,frame_00058101,0,soldier,0.1125,0.104167,0.0117187875
train,frame_00058224,0,soldier,0.046094,0.131944,0.006081826736000001
train,frame_00058224,0,soldier,0.057813,0.098611,0.005700997743
train,frame_00058290,0,soldier,0.030469,0.094444,0.002877614236
train,frame_00058290,0,soldier,0.025,0.094444,0.0023611
train,frame_00058290,0,soldier,0.028125,0.094444,0.0026562375000000003
train,frame_00058389,0,soldier,0.109375,0.516667,0.056510453125
train,frame_00058389,0,soldier,0.123438,0.5125,0.063261975
train,frame_00058389,0,soldier,0.042969,0.223611,0.009608341059
train,frame_00058553,0,soldier,0.207547,0.391667,0.081289310849
train,frame_00058553,0,soldier,0.213443,0.3125,0.0667009375
train,frame_00058774,0,soldier,0.255469,0.334722,0.08551109461800001
train,frame_00059306,2,fire,0.448661,0.068127,0.030565927946999995
train,frame_00059494,2,fire,0.207813,0.290278,0.060323542013999996
train,frame_00059509,2,fire,0.119531,0.173611,0.020751896441
train,frame_00059525,0,soldier,0.086719,0.315278,0.027340592882
train,frame_00059530,0,soldier,0.19375,0.618056,0.11974835000000002
train,frame_00059579,1,vehicle,0.088281,0.075,0.006621075
train,frame_00059614,1,vehicle,0.057813,0.079167,0.0045768817710000005
train,frame_00059614,1,vehicle,0.045312,0.065278,0.002957876736
train,frame_00059614,0,soldier,0.011719,0.0375,0.0004394625
train,frame_00059614,0,soldier,0.019531,0.038889,0.000759541059
train,frame_00059614,0,soldier,0.014063,0.040278,0.000566429514
train,frame_00059614,0,soldier,0.015625,0.038889,0.000607640625
train,frame_00059614,0,soldier,0.015625,0.038889,0.000607640625
train,frame_00059614,1,vehicle,0.058594,0.098611,0.0057780129340000005
train,frame_00059774,2,fire,0.323437,0.454167,0.146894411979
train,frame_00059827,0,soldier,0.258255,0.663793,0.171427861215
train,frame_00060082,0,soldier,0.380556,0.617188,0.234874596528
train,frame_00060251,0,soldier,0.04375,0.165278,0.0072309125
train,frame_00060345,2,fire,0.355469,0.698611,0.24833455355899997
train,frame_00060473,2,fire,0.642188,0.358289,0.230088896332
train,frame_00060704,2,fire,0.072656,0.211111,0.015338480815999998
train,frame_00061155,2,fire,0.130357,0.076651,0.009991994407
train,frame_00061372,2,fire,0.275781,0.495833,0.136741320573
train,frame_00061476,1,vehicle,0.183594,0.175,0.032128949999999996
train,frame_00061608,0,soldier,0.139648,0.155469,0.021710934911999998
train,frame_00062025,2,fire,0.229687,0.392593,0.09017350839100001
train,frame_00062292,1,vehicle,0.868056,0.189844,0.164795223264
train,frame_00062292,0,soldier,0.109722,0.103906,0.011400774132
train,frame_00062553,1,vehicle,0.236719,0.431944,0.102249351736
train,frame_00062877,2,fire,0.138889,0.16875,0.023437518750000004
train,frame_00063012,1,vehicle,0.142689,0.277174,0.039549680886
train,frame_00063077,1,vehicle,0.732143,0.414842,0.30372366640599996
train,frame_00063422,1,vehicle,0.092188,0.068056,0.006273946528000001
train,frame_00063435,1,vehicle,0.126562,0.111111,0.014062430382000002
train,frame_00063615,0,soldier,0.48125,0.393056,0.1891582
train,frame_00063680,0,soldier,0.39459,0.407563,0.16082028417
train,frame_00063680,0,soldier,0.306903,0.303046,0.09300572653799999
train,frame_00064084,0,soldier,0.259943,0.420312,0.109257162216
train,frame_00064152,0,soldier,0.129167,0.167969,0.021696051823000002
train,frame_00064280,2,fire,0.035377,0.08125,0.00287438125
train,frame_00064516,2,fire,0.021875,0.034722,0.00075954375
train,frame_00064561,0,soldier,0.011719,0.031944,0.000374351736
train,frame_00064561,0,soldier,0.011719,0.036111,0.00042318480899999997
train,frame_00064561,0,soldier,0.007812,0.034722,0.00027124826400000006
train,frame_00064561,0,soldier,0.008594,0.040278,0.000346149132
train,frame_00064561,0,soldier,0.009375,0.033333,0.000312496875
train,frame_00064561,0,soldier,0.010937,0.048611,0.000531658507
train,frame_00064564,0,soldier,0.009375,0.029167,0.00027344062499999995
train,frame_00064564,0,soldier,0.007812,0.034722,0.00027124826400000006
train,frame_00064564,0,soldier,0.008594,0.026389,0.00022678706599999998
train,frame_00064564,0,soldier,0.009375,0.030556,0.0002864625
train,frame_00064564,0,soldier,0.009375,0.033333,0.000312496875
train,frame_00064564,0,soldier,0.009375,0.033333,0.000312496875
train,frame_00064564,0,soldier,0.010937,0.029167,0.000318999479
train,frame_00064564,0,soldier,0.008594,0.030556,0.000262598264
train,frame_00064624,1,vehicle,0.19375,0.170833,0.033098893750000004
train,frame_00064813,0,soldier,0.188281,0.295833,0.055699733073
train,frame_00064813,0,soldier,0.39375,0.493056,0.1941408
train,frame_00065054,2,fire,0.294811,0.352941,0.104050889151
train,frame_00065073,0,soldier,0.085156,0.098611,0.008397318316
train,frame_00065128,0,soldier,0.077344,0.133333,0.010312507552
train,frame_00065128,0,soldier,0.1125,0.163889,0.018437512500000003
train,frame_00065128,0,soldier,0.085156,0.120833,0.010289654947999998
train,frame_00065135,2,fire,0.225781,0.223611,0.050487115191
train,frame_00065202,0,soldier,0.331944,0.3125,0.1037325
train,frame_00065356,2,fire,0.155469,0.1875,0.0291504375
train,frame_00065370,2,fire,0.2875,0.431944,0.12418389999999999
train,frame_00065370,1,vehicle,0.202344,0.143056,0.028946523263999997
train,frame_00065451,2,fire,0.092188,0.201389,0.018565649132
train,frame_00065459,1,vehicle,0.192217,0.281116,0.05403527417199999
train,frame_00065747,0,soldier,0.566038,0.997845,0.5648181881100001
train,frame_00065789,0,soldier,0.046875,0.125616,0.00588825
train,frame_00065789,0,soldier,0.040625,0.091133,0.003702278125
train,frame_00065789,0,soldier,0.035937,0.115764,0.004160210868
train,frame_00065831,0,soldier,0.133621,0.126179,0.016860164159
train,frame_00065994,1,vehicle,0.424528,0.301688,0.128075003264
train,frame_00066316,0,soldier,0.117708,0.326852,0.038473095215999994
train,frame_00066386,0,soldier,0.254688,0.727778,0.18535632326400003
train,frame_00066582,2,fire,0.446094,0.6875,0.30668962499999997
train,frame_00067032,0,soldier,0.212264,0.77521,0.16454917544
train,frame_00067032,0,soldier,0.222877,0.808824,0.180268266648
train,frame_00067377,2,fire,0.121462,0.108491,0.013177533842000001
train,frame_00067459,0,soldier,0.135937,0.492523,0.066952099051
train,frame_00067544,2,fire,0.261719,0.383333,0.10032552942699999
train,frame_00067691,2,fire,0.348214,0.185142,0.064469036388
train,frame_00067759,2,fire,0.218056,0.148438,0.032367796527999995
train,frame_00067818,1,vehicle,0.123397,0.045673,0.005635911181
train,frame_00067828,1,vehicle,0.280469,0.4875,0.1367286375
train,frame_00067828,1,vehicle,0.067969,0.104167,0.007080126823
train,frame_00067844,0,soldier,0.290625,0.7625,0.22160156250000002
train,frame_00068064,1,vehicle,0.045833,0.02,0.00091666
train,frame_00068843,0,soldier,0.303906,0.601389,0.182765725434
train,frame_00069027,1,vehicle,0.701302,0.647222,0.453898083044
train,frame_00069027,1,vehicle,0.291927,0.557407,0.162722153289
train,frame_00069245,0,soldier,0.426389,0.575,0.24517367499999998
train,frame_00069268,2,fire,0.291667,0.3625,0.1057292875
train,frame_00069272,2,fire,0.126389,0.197222,0.024926691358000002
train,frame_00069272,2,fire,0.098611,0.168056,0.016572170216000003
train,frame_00069362,0,soldier,0.04375,0.108333,0.00473956875
train,frame_00069362,0,soldier,0.033594,0.141667,0.004759161198
train,frame_00069896,2,fire,0.046094,0.058333,0.0026888013020000003
train,frame_00070979,1,vehicle,0.407813,0.436111,0.177851735243
train,frame_00071008,1,vehicle,0.090625,0.123611,0.011202246875
train,frame_00071124,0,soldier,0.029687,0.106944,0.003174846528
train,frame_00071404,0,soldier,0.145313,0.118056,0.017155071528
train,frame_00071736,0,soldier,0.025,0.049074,0.00122685
train,frame_00071736,0,soldier,0.020313,0.041667,0.0008463817710000001
train,frame_00071817,1,vehicle,0.396094,0.442708,0.175353982552
train,frame_00071817,1,vehicle,0.008594,0.032292,0.00027751744799999996
train,frame_00071856,2,fire,0.059375,0.0625,0.0037109375
train,frame_00071941,1,vehicle,0.141406,0.130556,0.018461401736000003
train,frame_00072175,2,fire,0.350781,0.319444,0.11205488576400001
train,frame_00072762,2,fire,0.260156,0.620833,0.161513429948
train,frame_00072777,2,fire,0.180469,0.170313,0.030736216796999997
train,frame_00072777,2,fire,0.514062,0.510938,0.26265381015600003
train,frame_00073388,0,soldier,0.178906,0.384722,0.068829074132
train,frame_00073500,0,soldier,0.220312,0.786111,0.17318968663200002
train,frame_00074579,1,vehicle,0.22619,0.129762,0.02935086678
train,frame_00075000,0,soldier,0.121875,0.386111,0.047057278125
train,frame_00075000,0,soldier,0.105469,0.188889,0.019921933941
train,frame_00075142,1,vehicle,0.069531,0.051042,0.0035490013019999996
train,frame_00076373,0,soldier,0.224057,0.418239,0.09370937562300001
train,frame_00076596,2,fire,0.080469,0.183333,0.014752623177
train,frame_00076611,2,fire,0.079687,0.101389,0.008079385243
train,frame_00076760,2,fire,0.053125,0.098437,0.005229465625
train,frame_00076851,2,fire,0.369531,0.156944,0.057995673264
train,frame_00077430,0,soldier,0.21816,0.481092,0.10495503072
train,frame_00077843,2,fire,0.04717,0.046218,0.00218010306
train,frame_00077843,2,fire,0.043632,0.046218,0.002016583776
train,frame_00077861,0,soldier,0.142689,0.365546,0.052159393194
train,frame_00077919,1,vehicle,0.088443,0.056723,0.0050167522889999995
train,frame_00078231,1,vehicle,0.182031,0.262695,0.047818633545
train,frame_00078231,0,soldier,0.053906,0.121094,0.0065276931639999996
train,frame_00078231,0,soldier,0.05625,0.108398,0.0060973875
train,frame_00078384,1,vehicle,0.219216,0.091667,0.020094873072
train,frame_00078384,0,soldier,0.227612,0.047396,0.010787898352000001
train,frame_00078400,2,fire,0.020047,0.0375,0.0007517625
train,frame_00078521,2,fire,0.065625,0.125,0.008203125
train,frame_00078521,2,fire,0.141406,0.221875,0.03137445625
train,frame_00078781,0,soldier,0.096094,0.315278,0.030296324132
train,frame_00078852,0,soldier,0.203906,0.619444,0.126308348264
train,frame_00079098,2,fire,0.145833,0.09316,0.01358580228
train,frame_00079159,0,soldier,0.051562,0.2,0.0103124
train,frame_00079380,2,fire,0.288915,0.416342,0.12028744892999998
train,frame_00079380,0,soldier,0.40566,0.272374,0.11049123684
train,frame_00079558,0,soldier,0.24375,0.477778,0.1164583875
train,frame_00079634,0,soldier,0.067187,0.1125,0.0075585374999999995
train,frame_00080205,2,fire,0.029687,0.0875,0.0025976125
train,frame_00080944,2,fire,0.124219,0.154167,0.019150470573
train,frame_00080944,2,fire,0.205469,0.236111,0.048513491059
train,frame_00080963,2,fire,0.14375,0.188889,0.027152793749999998
train,frame_00080976,1,vehicle,0.285156,0.544444,0.15525147326400002
train,frame_00080976,1,vehicle,0.01875,0.019444,0.00036457499999999996
train,frame_00080976,1,vehicle,0.10625,0.115278,0.0122482875
train,frame_00081036,2,fire,0.113839,0.122871,0.013987511768999998
train,frame_00081044,2,fire,0.087054,0.132603,0.011543621562
train,frame_00081295,2,fire,0.053906,0.075,0.00404295
train,frame_00081295,2,fire,0.044531,0.052778,0.002350257118
train,frame_00081295,2,fire,0.067187,0.031944,0.002146221528
train,frame_00081332,2,fire,0.075781,0.088889,0.006736097309
train,frame_00081346,2,fire,0.060156,0.081944,0.004929423264
train,frame_00081346,2,fire,0.078906,0.079167,0.006246751302000001
train,frame_00081723,2,fire,0.023611,0.010937,0.000258233507
train,frame_00081723,2,fire,0.048611,0.010937,0.000531658507
train,frame_00081803,2,fire,0.159515,0.059375,0.009471203125
train,frame_00082377,2,fire,0.022656,0.067857,0.001537368192
train,frame_00082541,2,fire,0.325472,0.621212,0.20218711206399997
train,frame_00082811,1,vehicle,0.049219,0.094444,0.004648439236
train,frame_00083012,0,soldier,0.149219,0.331944,0.049532351736
train,frame_00083046,1,vehicle,0.164062,0.27037,0.044357442940000005
train,frame_00083104,1,vehicle,0.025521,0.042593,0.0010870159529999999
train,frame_00083104,1,vehicle,0.026562,0.047222,0.001254310764
train,frame_00083104,1,vehicle,0.033333,0.044444,0.001481451852
train,frame_00083104,1,vehicle,0.0375,0.04537,0.001701375
train,frame_00083204,1,vehicle,0.125,0.166667,0.020833375
train,frame_00083222,1,vehicle,0.045312,0.102778,0.004657076735999999
train,frame_00084025,1,vehicle,0.121462,0.127155,0.015444500609999998
train,frame_00084508,1,vehicle,0.025781,0.041667,0.001074216927
train,frame_00084508,1,vehicle,0.019531,0.036111,0.0007052839409999999
train,frame_00084508,1,vehicle,0.021875,0.023611,0.000516490625
train,frame_00084908,1,vehicle,0.052083,0.153704,0.008005365432
train,frame_00084921,2,fire,0.435937,0.407407,0.177603785359
train,frame_00084922,2,fire,0.178646,0.252778,0.045157778588
train,frame_00084981,2,fire,0.073317,0.082627,0.0060579637589999995
train,frame_00085253,2,fire,0.703906,0.613314,0.43171540448400003
train,frame_00085852,2,fire,0.078906,0.151389,0.011945500434
train,frame_00085935,1,vehicle,0.058594,0.166667,0.009765686198000001
train,frame_00085935,0,soldier,0.01875,0.052778,0.0009895874999999998
train,frame_00085935,0,soldier,0.017188,0.061111,0.0010503758679999999
train,frame_00085935,0,soldier,0.011719,0.0375,0.0004394625
train,frame_00085935,0,soldier,0.017188,0.041667,0.000716172396
train,frame_00086040,0,soldier,0.032031,0.109722,0.0035145053819999996
train,frame_00086981,2,fire,0.163915,0.207983,0.034091533445
train,frame_00086981,2,fire,0.192217,0.273109,0.052496192653
train,frame_00087070,2,fire,0.103906,0.140278,0.014575725868000001
train,frame_00087414,2,fire,0.039062,0.051852,0.002025442824
train,frame_00087534,2,fire,0.072917,0.125,0.009114625
train,frame_00087699,0,soldier,0.2,0.576852,0.11537040000000001
train,frame_00087730,0,soldier,0.232292,0.218519,0.050760215548
train,frame_00087730,0,soldier,0.091667,0.296296,0.027160565432
train,frame_00087915,0,soldier,0.141406,0.234722,0.033191099131999996
train,frame_00088621,0,soldier,0.11875,0.151389,0.01797744375
train,frame_00088631,0,soldier,0.146875,0.177778,0.02611114375
train,frame_00088763,0,soldier,0.095312,0.148611,0.014164411632
train,frame_00089079,0,soldier,0.10625,0.111111,0.01180554375
train,frame_00089079,0,soldier,0.054688,0.098611,0.005392838368
train,frame_00089079,0,soldier,0.055469,0.088889,0.004930583941
train,frame_00089176,0,soldier,0.241406,0.458333,0.110644336198
train,frame_00089405,0,soldier,0.109375,0.331944,0.036306375
train,frame_00089405,0,soldier,0.05625,0.195833,0.01101560625
train,frame_00089405,2,fire,0.120313,0.305556,0.036762359028
train,frame_00089558,0,soldier,0.038281,0.0875,0.0033495875
train,frame_00089558,0,soldier,0.034375,0.081944,0.0028168250000000002
train,frame_00089558,0,soldier,0.067187,0.2,0.0134374
train,frame_00089598,0,soldier,0.059375,0.251389,0.014926221874999998
train,frame_00089598,0,soldier,0.064062,0.229167,0.014680896354
train,frame_00089818,0,soldier,0.060937,0.127778,0.007786407986
train,frame_00089818,0,soldier,0.067969,0.113889,0.007740921441000001
train,frame_00090392,0,soldier,0.060156,0.066667,0.0040104200520000004
train,frame_00090392,0,soldier,0.032031,0.122222,0.003914892882
train,frame_00090487,0,soldier,0.082812,0.1875,0.01552725
train,frame_00090721,0,soldier,0.054688,0.1125,0.006152400000000001
train,frame_00090861,0,soldier,0.042188,0.252778,0.010664198264
train,frame_00090861,0,soldier,0.053906,0.268056,0.014449826736000001
train,frame_00090861,0,soldier,0.063281,0.184722,0.011689392882
train,frame_00091198,0,soldier,0.016406,0.05,0.0008203
train,frame_00091198,0,soldier,0.014844,0.047222,0.000700963368
train,frame_00091198,0,soldier,0.014063,0.047222,0.000664082986
train,frame_00091198,0,soldier,0.010156,0.038889,0.000394956684
train,frame_00091198,0,soldier,0.013281,0.044444,0.000590260764
train,frame_00091198,0,soldier,0.014063,0.040278,0.000566429514
train,frame_00091293,2,fire,0.107031,0.166667,0.017838535677
train,frame_00091610,0,soldier,0.667969,0.506944,0.338622876736
train,frame_00091631,0,soldier,0.090625,0.090278,0.00818144375
train,frame_00091631,0,soldier,0.071094,0.093056,0.006615723264
train,frame_00091631,0,soldier,0.073438,0.129167,0.009485766146
train,frame_00091631,0,soldier,0.047656,0.083333,0.003971317448
train,frame_00091746,0,soldier,0.064062,0.134766,0.008633379492
train,frame_00091996,1,vehicle,0.080189,0.239583,0.019211921187
train,frame_00091996,1,vehicle,0.096698,0.195833,0.018936659434
train,frame_00091996,1,vehicle,0.107311,0.11875,0.012743181249999999
train,frame_00092762,0,soldier,0.026562,0.065278,0.001733914236
train,frame_00092762,0,soldier,0.039844,0.058333,0.002324220052
train,frame_00092762,0,soldier,0.024219,0.047222,0.001143669618
train,frame_00092817,1,vehicle,0.287946,0.094891,0.027323483885999998
train,frame_00092817,1,vehicle,0.651786,0.425791,0.277524612726
train,frame_00092875,2,fire,0.075781,0.059722,0.004525792882
train,frame_00093530,2,fire,0.0375,0.060185,0.0022569375
train,frame_00094027,2,fire,0.171875,0.288889,0.049652796875
train,frame_00094037,0,soldier,0.023958,0.027778,0.000665505324
train,frame_00094580,2,fire,0.060417,0.12963,0.00783185571
train,frame_00095105,0,soldier,0.192188,0.665278,0.127858448264
train,frame_00095164,0,soldier,0.301563,0.906944,0.27350075347200004
train,frame_00095245,0,soldier,0.293632,0.443262,0.130155907584
train,frame_00095245,0,soldier,0.288915,0.420213,0.12140583889499999
train,frame_00095481,1,vehicle,0.100781,0.114286,0.011517857365999999
train,frame_00095873,0,soldier,0.271094,0.844444,0.228923701736
train,frame_00095874,0,soldier,0.21875,0.483333,0.10572909375
train,frame_00096113,1,vehicle,0.192188,0.159091,0.030575381108
train,frame_00096113,1,vehicle,0.202344,0.1875,0.0379395
train,frame_00096128,1,vehicle,0.35625,0.228774,0.0815007375
train,frame_00096388,0,soldier,0.078125,0.288889,0.022569453125
train,frame_00096483,2,fire,0.207813,0.475,0.098711175
train,frame_00096734,2,fire,0.210156,0.230556,0.048452726736000006
train,frame_00097036,0,soldier,0.185156,0.1375,0.02545895
train,frame_00097036,0,soldier,0.135937,0.233333,0.031718588021
train,frame_00097036,0,soldier,0.175,0.123611,0.021631925
train,frame_00097141,0,soldier,0.483594,0.684722,0.33112745086800005
train,frame_00097176,2,fire,0.236719,0.540278,0.12789406788200003
train,frame_00097245,0,soldier,0.157031,0.3625,0.0569237375
train,frame_00097444,1,vehicle,0.485938,0.505556,0.245668871528
train,frame_00097444,2,fire,0.313281,0.369444,0.11573978576399999
train,frame_00097592,0,soldier,0.067187,0.098611,0.006625377257
train,frame_00097592,0,soldier,0.057031,0.1125,0.0064159875
train,frame_00097664,0,soldier,0.171094,0.291667,0.049902473698
train,frame_00097780,0,soldier,0.164062,0.430556,0.07063787847200001
train,frame_00098029,1,vehicle,0.479687,0.593315,0.284605492405
train,frame_00098420,1,vehicle,0.042188,0.1,0.004218800000000001
train,frame_00098466,2,fire,0.08125,0.147222,0.0119617875
train,frame_00098466,2,fire,0.078125,0.127778,0.00998265625
train,frame_00098537,1,vehicle,0.080189,0.1625,0.0130307125
train,frame_00098597,2,fire,0.591518,0.304136,0.17990191844800002
train,frame_00098599,2,fire,0.129464,0.128954,0.016694900656
train,frame_00098657,0,soldier,0.270047,0.54375,0.14683805625
train,frame_00098830,2,fire,0.033594,0.086111,0.0028928129339999996
train,frame_00099532,0,soldier,0.095312,0.166667,0.015885365104
train,frame_00100061,0,soldier,0.105556,0.140625,0.0148438125
train,frame_00100152,0,soldier,0.418056,0.521094,0.21784647326399997
train,frame_00100350,1,vehicle,0.10625,0.088889,0.009444456249999999
train,frame_00100350,1,vehicle,0.09375,0.146296,0.013715250000000002
train,frame_00100350,1,vehicle,0.071354,0.139815,0.00997635951
train,frame_00100350,0,soldier,0.021875,0.047222,0.00103298125
train,frame_00100350,0,soldier,0.019792,0.060185,0.00119118152
train,frame_00100350,0,soldier,0.023958,0.053704,0.0012866404320000001
train,frame_00100350,0,soldier,0.023438,0.048148,0.001128492824
train,frame_00100350,0,soldier,0.018229,0.060185,0.001097112365
train,frame_00100350,0,soldier,0.019792,0.053704,0.001062909568
train,frame_00100350,0,soldier,0.027083,0.055556,0.001504623148
train,frame_00100403,1,vehicle,0.066038,0.106695,0.0070459244099999995
train,frame_00100459,2,fire,0.058962,0.052301,0.003083771562
train,frame_00100459,1,vehicle,0.048349,0.058577,0.0028321393730000003
train,frame_00100559,0,soldier,0.311979,0.487963,0.152234208777
train,frame_00100559,0,soldier,0.047917,0.014815,0.000709890355
train,frame_00100631,0,soldier,0.132292,0.305556,0.040422614351999994
train,frame_00100749,1,vehicle,0.4,0.446296,0.17851840000000002
train,frame_00100889,1,vehicle,0.117188,0.109259,0.012803843692
train,frame_00100889,2,fire,0.071875,0.051852,0.0037268625
train,frame_00100936,1,vehicle,0.234896,0.19537,0.04589163152
train,frame_00100936,1,vehicle,0.223958,0.168519,0.037741178202
train,frame_00101009,2,fire,0.082812,0.130556,0.010811603472
train,frame_00101098,1,vehicle,0.290625,0.634259,0.18433152187500002
train,frame_00101098,2,fire,0.083333,0.171296,0.014274609568000002
train,frame_00101176,2,fire,0.06875,0.238889,0.01642361875
train,frame_00101243,2,fire,0.26875,0.323148,0.086846025
train,frame_00101300,1,vehicle,0.838362,0.351942,0.295054799004
train,frame_00101358,2,fire,0.107759,0.025485,0.0027462381149999998
train,frame_00101705,0,soldier,0.107031,0.334722,0.035825630382000005
train,frame_00102093,1,vehicle,0.271094,0.295833,0.080198551302
train,frame_00102093,0,soldier,0.042188,0.130556,0.0055078965280000005
train,frame_00102300,1,vehicle,0.063679,0.106061,0.006753858419
train,frame_00103240,2,fire,0.096094,0.170833,0.016416026302
train,frame_00103261,1,vehicle,0.028125,0.061111,0.001718746875
train,frame_00103267,2,fire,0.260156,0.283333,0.073710779948
