split,relative_stem,image_path,width,height,aspect_ratio,objects
train,frame_00066316,images/train/frame_00066316.jpg,1920,1080,1.7777777777777777,1
train,frame_00066386,images/train/frame_00066386.jpg,1920,1080,1.7777777777777777,1
train,frame_00066582,images/train/frame_00066582.jpg,1280,720,1.7777777777777777,1
train,frame_00067032,images/train/frame_00067032.jpg,848,476,1.781512605042017,2
train,frame_00067377,images/train/frame_00067377.jpg,848,636,1.3333333333333333,1
train,frame_00067459,images/train/frame_00067459.jpg,1280,1070,1.1962616822429906,1
train,frame_00067544,images/train/frame_00067544.jpg,1280,720,1.7777777777777777,1
train,frame_00067691,images/train/frame_00067691.jpg,560,848,0.660377358490566,1
train,frame_00067759,images/train/frame_00067759.jpg,720,1280,0.5625,1
train,frame_00067818,images/train/frame_00067818.jpg,624,832,0.75,1
train,frame_00067828,images/train/frame_00067828.jpg,1280,720,1.7777777777777777,2
train,frame_00067844,images/train/frame_00067844.jpg,1280,720,1.7777777777777777,1
train,frame_00068064,images/train/frame_00068064.jpg,720,900,0.8,1
train,frame_00068843,images/train/frame_00068843.jpg,1280,720,1.7777777777777777,1
train,frame_00069027,images/train/frame_00069027.jpg,3840,2160,1.7777777777777777,2
train,frame_00069245,images/train/frame_00069245.jpg,720,720,1.0,1
train,frame_00069268,images/train/frame_00069268.jpg,720,720,1.0,1
train,frame_00069272,images/train/frame_00069272.jpg,720,720,1.0,2
train,frame_00069362,images/train/frame_00069362.jpg,1280,720,1.7777777777777777,2
train,frame_00069896,images/train/frame_00069896.jpg,1280,720,1.7777777777777777,1
train,frame_00070979,images/train/frame_00070979.jpg,1280,720,1.7777777777777777,1
train,frame_00071008,images/train/frame_00071008.jpg,1280,720,1.7777777777777777,1
train,frame_00071124,images/train/frame_00071124.jpg,1280,720,1.7777777777777777,1
train,frame_00071404,images/train/frame_00071404.jpg,1280,720,1.7777777777777777,1
train,frame_00071736,images/train/frame_00071736.jpg,1920,1080,1.7777777777777777,2
train,frame_00071817,images/train/frame_00071817.jpg,1280,960,1.3333333333333333,2
train,frame_00071856,images/train/frame_00071856.jpg,1280,960,1.3333333333333333,1
train,frame_00071941,images/train/frame_00071941.jpg,1280,720,1.7777777777777777,1
train,frame_00072175,images/train/frame_00072175.jpg,1280,720,1.7777777777777777,1
train,frame_00072762,images/train/frame_00072762.jpg,1280,720,1.7777777777777777,1
train,frame_00072777,images/train/frame_00072777.jpg,1280,640,2.0,2
train,frame_00073388,images/train/frame_00073388.jpg,1280,720,1.7777777777777777,1
train,frame_00073500,images/train/frame_00073500.jpg,1280,720,1.7777777777777777,1
train,frame_00074579,images/train/frame_00074579.jpg,672,840,0.8,1
train,frame_00075000,images/train/frame_00075000.jpg,1280,720,1.7777777777777777,2
train,frame_00075142,images/train/frame_00075142.jpg,1280,960,1.3333333333333333,1
train,frame_00076373,images/train/frame_00076373.jpg,848,636,1.3333333333333333,1
train,frame_00076596,images/train/frame_00076596.jpg,1280,720,1.7777777777777777,1
train,frame_00076611,images/train/frame_00076611.jpg,1280,720,1.7777777777777777,1
train,frame_00076760,images/train/frame_00076760.jpg,640,640,1.0,1
train,frame_00076851,images/train/frame_00076851.jpg,1280,720,1.7777777777777777,1
train,frame_00077430,images/train/frame_00077430.jpg,848,476,1.781512605042017,1
train,frame_00077843,images/train/frame_00077843.jpg,848,476,1.781512605042017,2
train,frame_00077861,images/train/frame_00077861.jpg,848,476,1.781512605042017,1
train,frame_00077919,images/train/frame_00077919.jpg,848,476,1.781512605042017,1
train,frame_00078231,images/train/frame_00078231.jpg,1280,1024,1.25,3
train,frame_00078384,images/train/frame_00078384.jpg,1072,1920,0.5583333333333333,2
train,frame_00078400,images/train/frame_00078400.jpg,848,480,1.7666666666666666,1
train,frame_00078521,images/train/frame_00078521.jpg,1280,640,2.0,2
train,frame_00078781,images/train/frame_00078781.jpg,1280,720,1.7777777777777777,1
train,frame_00078852,images/train/frame_00078852.jpg,1280,720,1.7777777777777777,1
train,frame_00079098,images/train/frame_00079098.jpg,480,848,0.5660377358490566,1
train,frame_00079159,images/train/frame_00079159.jpg,1280,720,1.7777777777777777,1
train,frame_00079380,images/train/frame_00079380.jpg,848,514,1.649805447470817,2
train,frame_00079558,images/train/frame_00079558.jpg,1280,720,1.7777777777777777,1
train,frame_00079634,images/train/frame_00079634.jpg,1280,720,1.7777777777777777,1
train,frame_00080205,images/train/frame_00080205.jpg,1280,720,1.7777777777777777,1
train,frame_00080944,images/train/frame_00080944.jpg,1280,720,1.7777777777777777,2
train,frame_00080963,images/train/frame_00080963.jpg,1280,720,1.7777777777777777,1
train,frame_00080976,images/train/frame_00080976.jpg,1280,720,1.7777777777777777,3
train,frame_00081036,images/train/frame_00081036.jpg,448,822,0.5450121654501217,1
train,frame_00081044,images/train/frame_00081044.jpg,448,822,0.5450121654501217,1
train,frame_00081295,images/train/frame_00081295.jpg,1280,720,1.7777777777777777,3
train,frame_00081332,images/train/frame_00081332.jpg,1280,720,1.7777777777777777,1
train,frame_00081346,images/train/frame_00081346.jpg,1280,720,1.7777777777777777,2
train,frame_00081723,images/train/frame_00081723.jpg,720,1280,0.5625,2
train,frame_00081803,images/train/frame_00081803.jpg,1072,1920,0.5583333333333333,1
train,frame_00082377,images/train/frame_00082377.jpg,1280,560,2.2857142857142856,1
train,frame_00082541,images/train/frame_00082541.jpg,848,462,1.8354978354978355,1
train,frame_00082811,images/train/frame_00082811.jpg,1280,720,1.7777777777777777,1
train,frame_00083012,images/train/frame_00083012.jpg,1280,720,1.7777777777777777,1
train,frame_00083046,images/train/frame_00083046.jpg,1920,1080,1.7777777777777777,1
train,frame_00083104,images/train/frame_00083104.jpg,1920,1080,1.7777777777777777,4
train,frame_00083204,images/train/frame_00083204.jpg,1280,720,1.7777777777777777,1
train,frame_00083222,images/train/frame_00083222.jpg,1280,720,1.7777777777777777,1
train,frame_00084025,images/train/frame_00084025.jpg,848,464,1.8275862068965518,1
train,frame_00084508,images/train/frame_00084508.jpg,1280,720,1.7777777777777777,3
train,frame_00084908,images/train/frame_00084908.jpg,1920,1080,1.7777777777777777,1
train,frame_00084921,images/train/frame_00084921.jpg,1920,1080,1.7777777777777777,1
train,frame_00084922,images/train/frame_00084922.jpg,1920,1080,1.7777777777777777,1
train,frame_00084981,images/train/frame_00084981.jpg,832,472,1.7627118644067796,1
train,frame_00085253,images/train/frame_00085253.jpg,1280,706,1.8130311614730878,1
train,frame_00085852,images/train/frame_00085852.jpg,1280,720,1.7777777777777777,1
train,frame_00085935,images/train/frame_00085935.jpg,1280,720,1.7777777777777777,5
train,frame_00086040,images/train/frame_00086040.jpg,1280,720,1.7777777777777777,1
train,frame_00086981,images/train/frame_00086981.jpg,848,476,1.781512605042017,2
train,frame_00087070,images/train/frame_00087070.jpg,1280,720,1.7777777777777777,1
train,frame_00087414,images/train/frame_00087414.jpg,1920,1080,1.7777777777777777,1
train,frame_00087534,images/train/frame_00087534.jpg,1920,1080,1.7777777777777777,1
train,frame_00087699,images/train/frame_00087699.jpg,1920,1080,1.7777777777777777,1
train,frame_00087730,images/train/frame_00087730.jpg,1920,1080,1.7777777777777777,2
train,frame_00087915,images/train/frame_00087915.jpg,1280,720,1.7777777777777777,1
train,frame_00088621,images/train/frame_00088621.jpg,1280,720,1.7777777777777777,1
train,frame_00088631,images/train/frame_00088631.jpg,1280,720,1.7777777777777777,1
train,frame_00088763,images/train/frame_00088763.jpg,1280,720,1.7777777777777777,1
train,frame_00089079,images/train/frame_00089079.jpg,1280,720,1.7777777777777777,3
train,frame_00089176,images/train/frame_00089176.jpg,1280,720,1.7777777777777777,1
train,frame_00089405,images/train/frame_00089405.jpg,1280,720,1.7777777777777777,3
train,frame_00089558,images/train/frame_00089558.jpg,1280,720,1.7777777777777777,3
train,frame_00089598,images/train/frame_00089598.jpg,1280,720,1.7777777777777777,2
train,frame_00089818,images/train/frame_00089818.jpg,1280,720,1.7777777777777777,2
train,frame_00090392,images/train/frame_00090392.jpg,1280,720,1.7777777777777777,2
train,frame_00090487,images/train/frame_00090487.jpg,1280,720,1.7777777777777777,1
train,frame_00090721,images/train/frame_00090721.jpg,1280,720,1.7777777777777777,1
train,frame_00090861,images/train/frame_00090861.jpg,1280,720,1.7777777777777777,3
train,frame_00091198,images/train/frame_00091198.jpg,1280,720,1.7777777777777777,6
train,frame_00091293,images/train/frame_00091293.jpg,1280,720,1.7777777777777777,1
train,frame_00091610,images/train/frame_00091610.jpg,1280,720,1.7777777777777777,1
train,frame_00091631,images/train/frame_00091631.jpg,1280,720,1.7777777777777777,4
train,frame_00091746,images/train/frame_00091746.jpg,1280,1024,1.25,1
train,frame_00091996,images/train/frame_00091996.jpg,848,480,1.7666666666666666,3
train,frame_00092762,images/train/frame_00092762.jpg,1280,720,1.7777777777777777,3
train,frame_00092817,images/train/frame_00092817.jpg,448,822,0.5450121654501217,2
train,frame_00092875,images/train/frame_00092875.jpg,1280,720,1.7777777777777777,1
train,frame_00093530,images/train/frame_00093530.jpg,1920,1080,1.7777777777777777,1
train,frame_00094027,images/train/frame_00094027.jpg,1920,1080,1.7777777777777777,1
train,frame_00094037,images/train/frame_00094037.jpg,1920,1080,1.7777777777777777,1
train,frame_00094580,images/train/frame_00094580.jpg,1920,1080,1.7777777777777777,1
train,frame_00095105,images/train/frame_00095105.jpg,1280,720,1.7777777777777777,1
train,frame_00095164,images/train/frame_00095164.jpg,1280,720,1.7777777777777777,1
train,frame_00095245,images/train/frame_00095245.jpg,848,564,1.50354609929078,2
train,frame_00095481,images/train/frame_00095481.jpg,1280,700,1.8285714285714285,1
train,frame_00095873,images/train/frame_00095873.jpg,1280,720,1.7777777777777777,1
train,frame_00095874,images/train/frame_00095874.jpg,1280,720,1.7777777777777777,1
train,frame_00096113,images/train/frame_00096113.jpg,1280,704,1.8181818181818181,2
train,frame_00096128,images/train/frame_00096128.jpg,480,848,0.5660377358490566,1
train,frame_00096388,images/train/frame_00096388.jpg,1280,720,1.7777777777777777,1
train,frame_00096483,images/train/frame_00096483.jpg,1280,720,1.7777777777777777,1
train,frame_00096734,images/train/frame_00096734.jpg,1280,720,1.7777777777777777,1
train,frame_00097036,images/train/frame_00097036.jpg,1280,720,1.7777777777777777,3
train,frame_00097141,images/train/frame_00097141.jpg,1280,720,1.7777777777777777,1
train,frame_00097176,images/train/frame_00097176.jpg,1280,720,1.7777777777777777,1
train,frame_00097245,images/train/frame_00097245.jpg,1280,720,1.7777777777777777,1
train,frame_00097444,images/train/frame_00097444.jpg,1280,720,1.7777777777777777,2
train,frame_00097592,images/train/frame_00097592.jpg,1280,720,1.7777777777777777,2
train,frame_00097664,images/train/frame_00097664.jpg,1280,720,1.7777777777777777,1
train,frame_00097780,images/train/frame_00097780.jpg,1280,720,1.7777777777777777,1
train,frame_00098029,images/train/frame_00098029.jpg,1280,718,1.7827298050139275,1
train,frame_00098420,images/train/frame_00098420.jpg,1280,720,1.7777777777777777,1
train,frame_00098466,images/train/frame_00098466.jpg,1280,720,1.7777777777777777,2
train,frame_00098537,images/train/frame_00098537.jpg,848,480,1.7666666666666666,1
train,frame_00098597,images/train/frame_00098597.jpg,448,822,0.5450121654501217,1
train,frame_00098599,images/train/frame_00098599.jpg,448,822,0.5450121654501217,1
train,frame_00098657,images/train/frame_00098657.jpg,848,480,1.7666666666666666,1
train,frame_00098830,images/train/frame_00098830.jpg,1280,720,1.7777777777777777,1
train,frame_00099532,images/train/frame_00099532.jpg,1280,720,1.7777777777777777,1
train,frame_00100061,images/train/frame_00100061.jpg,720,1280,0.5625,1
train,frame_00100152,images/train/frame_00100152.jpg,720,1280,0.5625,1
train,frame_00100350,images/train/frame_00100350.jpg,1920,1080,1.7777777777777777,10
train,frame_00100403,images/train/frame_00100403.jpg,848,478,1.7740585774058577,1
train,frame_00100459,images/train/frame_00100459.jpg,848,478,1.7740585774058577,2
train,frame_00100559,images/train/frame_00100559.jpg,1920,1080,1.7777777777777777,2
train,frame_00100631,images/train/frame_00100631.jpg,1920,1080,1.7777777777777777,1
train,frame_00100749,images/train/frame_00100749.jpg,1920,1080,1.7777777777777777,1
train,frame_00100889,images/train/frame_00100889.jpg,1920,1080,1.7777777777777777,2
train,frame_00100936,images/train/frame_00100936.jpg,1920,1080,1.7777777777777777,2
train,frame_00101009,images/train/frame_00101009.jpg,1920,1080,1.7777777777777777,1
train,frame_00101098,images/train/frame_00101098.jpg,1920,1080,1.7777777777777777,2
train,frame_00101176,images/train/frame_00101176.jpg,1920,1080,1.7777777777777777,1
train,frame_00101243,images/train/frame_00101243.jpg,1920,1080,1.7777777777777777,1
train,frame_00101300,images/train/frame_00101300.jpg,464,824,0.5631067961165048,1
train,frame_00101358,images/train/frame_00101358.jpg,464,824,0.5631067961165048,1
train,frame_00101705,images/train/frame_00101705.jpg,1280,720,1.7777777777777777,1
train,frame_00102093,images/train/frame_00102093.jpg,1280,720,1.7777777777777777,2
train,frame_00102300,images/train/frame_00102300.jpg,848,462,1.8354978354978355,1
train,frame_00103240,images/train/frame_00103240.jpg,1280,720,1.7777777777777777,1
train,frame_00103261,images/train/frame_00103261.jpg,1280,720,1.7777777777777777,1
train,frame_00103267,images/train/frame_00103267.jpg,1280,720,1.7777777777777777,1
train,frame_00103326,images/train/frame_00103326.jpg,1280,720,1.7777777777777777,1
train,frame_00103627,images/train/frame_00103627.jpg,336,640,0.525,2
train,frame_00103787,images/train/frame_00103787.jpg,1280,640,2.0,1
train,frame_00103822,images/train/frame_00103822.jpg,1280,720,1.7777777777777777,1
train,frame_00104238,images/train/frame_00104238.jpg,464,848,0.5471698113207547,1
train,frame_00104476,images/train/frame_00104476.jpg,1280,720,1.7777777777777777,2
train,frame_00104756,images/train/frame_00104756.jpg,1280,704,1.8181818181818181,1
train,frame_00104835,images/train/frame_00104835.jpg,1920,1080,1.7777777777777777,1
train,frame_00105017,images/train/frame_00105017.jpg,1280,720,1.7777777777777777,1
train,frame_00105038,images/train/frame_00105038.jpg,1280,720,1.7777777777777777,2
train,frame_00105124,images/train/frame_00105124.jpg,1280,720,1.7777777777777777,1
train,frame_00105433,images/train/frame_00105433.jpg,1280,720,1.7777777777777777,1
train,frame_00105705,images/train/frame_00105705.jpg,1920,1080,1.7777777777777777,1
train,frame_00105862,images/train/frame_00105862.jpg,1280,720,1.7777777777777777,1
train,frame_00105881,images/train/frame_00105881.jpg,1280,720,1.7777777777777777,1
train,frame_00106170,images/train/frame_00106170.jpg,1280,720,1.7777777777777777,1
train,frame_00106409,images/train/frame_00106409.jpg,1280,720,1.7777777777777777,1
train,frame_00106513,images/train/frame_00106513.jpg,1280,720,1.7777777777777777,1
train,frame_00106560,images/train/frame_00106560.jpg,1280,720,1.7777777777777777,1
train,frame_00106723,images/train/frame_00106723.jpg,1280,720,1.7777777777777777,1
train,frame_00106770,images/train/frame_00106770.jpg,848,474,1.7890295358649788,4
train,frame_00107106,images/train/frame_00107106.jpg,1280,720,1.7777777777777777,1
train,frame_00107182,images/train/frame_00107182.jpg,1280,720,1.7777777777777777,2
train,frame_00107362,images/train/frame_00107362.jpg,1280,720,1.7777777777777777,1
train,frame_00107458,images/train/frame_00107458.jpg,1280,960,1.3333333333333333,1
train,frame_00107754,images/train/frame_00107754.jpg,1920,1080,1.7777777777777777,2
train,frame_00107818,images/train/frame_00107818.jpg,1920,1080,1.7777777777777777,1
train,frame_00108044,images/train/frame_00108044.jpg,1920,1080,1.7777777777777777,3
train,frame_00108066,images/train/frame_00108066.jpg,1920,1080,1.7777777777777777,1
train,frame_00108627,images/train/frame_00108627.jpg,848,476,1.781512605042017,1
train,frame_00108765,images/train/frame_00108765.jpg,1280,720,1.7777777777777777,2
train,frame_00109071,images/train/frame_00109071.jpg,1280,720,1.7777777777777777,1
train,frame_00109363,images/train/frame_00109363.jpg,1280,720,1.7777777777777777,2
train,frame_00109949,images/train/frame_00109949.jpg,848,476,1.781512605042017,3
train,frame_00110150,images/train/frame_00110150.jpg,1280,720,1.7777777777777777,1
train,frame_00110413,images/train/frame_00110413.jpg,1280,720,1.7777777777777777,3
train,frame_00110703,images/train/frame_00110703.jpg,1280,720,1.7777777777777777,1
train,frame_00110873,images/train/frame_00110873.jpg,1280,720,1.7777777777777777,1
train,frame_00111046,images/train/frame_00111046.jpg,1280,720,1.7777777777777777,1
train,frame_00111142,images/train/frame_00111142.jpg,1280,720,1.7777777777777777,1
train,frame_00111627,images/train/frame_00111627.jpg,848,480,1.7666666666666666,1
train,frame_00111737,images/train/frame_00111737.jpg,1280,720,1.7777777777777777,1
train,frame_00111917,images/train/frame_00111917.jpg,1280,720,1.7777777777777777,3
train,frame_00112169,images/train/frame_00112169.jpg,1280,720,1.7777777777777777,2
train,frame_00112230,images/train/frame_00112230.jpg,1280,720,1.7777777777777777,4
train,frame_00112260,images/train/frame_00112260.jpg,1280,720,1.7777777777777777,3
train,frame_00112560,images/train/frame_00112560.jpg,1280,720,1.7777777777777777,1
train,frame_00112593,images/train/frame_00112593.jpg,1280,720,1.7777777777777777,1
train,frame_00112950,images/train/frame_00112950.jpg,1280,720,1.7777777777777777,2
train,frame_00112967,images/train/frame_00112967.jpg,1280,720,1.7777777777777777,1
train,frame_00113026,images/train/frame_00113026.jpg,1280,720,1.7777777777777777,2
train,frame_00113090,images/train/frame_00113090.jpg,1280,720,1.7777777777777777,1
train,frame_00113219,images/train/frame_00113219.jpg,1280,720,1.7777777777777777,1
train,frame_00113264,images/train/frame_00113264.jpg,1280,720,1.7777777777777777,1
train,frame_00113305,images/train/frame_00113305.jpg,1280,720,1.7777777777777777,1
train,frame_00113306,images/train/frame_00113306.jpg,1280,720,1.7777777777777777,3
train,frame_00113353,images/train/frame_00113353.jpg,1280,720,1.7777777777777777,1
train,frame_00113583,images/train/frame_00113583.jpg,1280,720,1.7777777777777777,1
train,frame_00113872,images/train/frame_00113872.jpg,1280,720,1.7777777777777777,2
train,frame_00113881,images/train/frame_00113881.jpg,1280,720,1.7777777777777777,2
train,frame_00114240,images/train/frame_00114240.jpg,464,848,0.5471698113207547,1
train,frame_00114447,images/train/frame_00114447.jpg,1280,720,1.7777777777777777,2
train,frame_00114758,images/train/frame_00114758.jpg,1920,1080,1.7777777777777777,1
train,frame_00114823,images/train/frame_00114823.jpg,1920,1080,1.7777777777777777,2
train,frame_00114838,images/train/frame_00114838.jpg,1920,1080,1.7777777777777777,1
train,frame_00114977,images/train/frame_00114977.jpg,1920,1080,1.7777777777777777,1
train,frame_00115125,images/train/frame_00115125.jpg,1920,1080,1.7777777777777777,1
train,frame_00115248,images/train/frame_00115248.jpg,1920,1080,1.7777777777777777,1
train,frame_00115781,images/train/frame_00115781.jpg,1280,720,1.7777777777777777,1
train,frame_00115798,images/train/frame_00115798.jpg,1280,720,1.7777777777777777,1
train,frame_00116104,images/train/frame_00116104.jpg,1280,720,1.7777777777777777,1
train,frame_00116361,images/train/frame_00116361.jpg,1280,720,1.7777777777777777,1
train,frame_00116784,images/train/frame_00116784.jpg,1280,720,1.7777777777777777,1
train,frame_00117959,images/train/frame_00117959.jpg,1280,720,1.7777777777777777,1
train,frame_00118051,images/train/frame_00118051.jpg,1280,720,1.7777777777777777,1
train,frame_00118329,images/train/frame_00118329.jpg,1280,720,1.7777777777777777,1
train,frame_00118405,images/train/frame_00118405.jpg,1280,720,1.7777777777777777,1
train,frame_00118496,images/train/frame_00118496.jpg,1280,720,1.7777777777777777,3
train,frame_00118872,images/train/frame_00118872.jpg,1280,700,1.8285714285714285,1
train,frame_00119054,images/train/frame_00119054.jpg,1280,720,1.7777777777777777,2
train,frame_00119175,images/train/frame_00119175.jpg,1280,720,1.7777777777777777,1
train,frame_00119721,images/train/frame_00119721.jpg,640,640,1.0,1
train,frame_00119821,images/train/frame_00119821.jpg,1280,720,1.7777777777777777,1
train,frame_00119881,images/train/frame_00119881.jpg,1280,720,1.7777777777777777,1
train,frame_00119901,images/train/frame_00119901.jpg,1280,720,1.7777777777777777,2
train,frame_00119967,images/train/frame_00119967.jpg,1280,720,1.7777777777777777,1
train,frame_00120191,images/train/frame_00120191.jpg,1280,720,1.7777777777777777,1
train,frame_00120220,images/train/frame_00120220.jpg,1280,720,1.7777777777777777,2
train,frame_00120491,images/train/frame_00120491.jpg,1280,720,1.7777777777777777,1
train,frame_00120501,images/train/frame_00120501.jpg,1008,1264,0.7974683544303798,1
train,frame_00120635,images/train/frame_00120635.jpg,1280,720,1.7777777777777777,1
train,frame_00120674,images/train/frame_00120674.jpg,1280,720,1.7777777777777777,1
train,frame_00120717,images/train/frame_00120717.jpg,1280,720,1.7777777777777777,2
train,frame_00121188,images/train/frame_00121188.jpg,1280,720,1.7777777777777777,1
train,frame_00121838,images/train/frame_00121838.jpg,848,480,1.7666666666666666,1
train,frame_00121887,images/train/frame_00121887.jpg,848,480,1.7666666666666666,2
train,frame_00122143,images/train/frame_00122143.jpg,1280,720,1.7777777777777777,1
train,frame_00122527,images/train/frame_00122527.jpg,1280,720,1.7777777777777777,1
train,frame_00122856,images/train/frame_00122856.jpg,1280,720,1.7777777777777777,1
train,frame_00123195,images/train/frame_00123195.jpg,1280,720,1.7777777777777777,1
train,frame_00123206,images/train/frame_00123206.jpg,1280,720,1.7777777777777777,2
train,frame_00123808,images/train/frame_00123808.jpg,1280,720,1.7777777777777777,1
train,frame_00124300,images/train/frame_00124300.jpg,1280,720,1.7777777777777777,1
train,frame_00124660,images/train/frame_00124660.jpg,1280,720,1.7777777777777777,1
train,frame_00125279,images/train/frame_00125279.jpg,1920,1080,1.7777777777777777,2
train,frame_00126207,images/train/frame_00126207.jpg,1280,720,1.7777777777777777,1
train,frame_00126217,images/train/frame_00126217.jpg,1280,720,1.7777777777777777,7
train,frame_00126973,images/train/frame_00126973.jpg,1280,720,1.7777777777777777,1
train,frame_00127223,images/train/frame_00127223.jpg,1280,720,1.7777777777777777,3
train,frame_00127516,images/train/frame_00127516.jpg,1280,720,1.7777777777777777,3
train,frame_00127601,images/train/frame_00127601.jpg,1280,720,1.7777777777777777,3
train,frame_00127603,images/train/frame_00127603.jpg,1280,720,1.7777777777777777,3
train,frame_00127604,images/train/frame_00127604.jpg,1280,720,1.7777777777777777,1
train,frame_00128025,images/train/frame_00128025.jpg,1280,720,1.7777777777777777,1
train,frame_00128327,images/train/frame_00128327.jpg,1280,720,1.7777777777777777,1
train,frame_00128701,images/train/frame_00128701.jpg,1280,720,1.7777777777777777,1
train,frame_00128737,images/train/frame_00128737.jpg,1280,720,1.7777777777777777,1
train,frame_00128929,images/train/frame_00128929.jpg,1280,720,1.7777777777777777,1
train,frame_00129532,images/train/frame_00129532.jpg,1280,720,1.7777777777777777,1
train,frame_00129939,images/train/frame_00129939.jpg,848,478,1.7740585774058577,2
train,frame_00130315,images/train/frame_00130315.jpg,1280,720,1.7777777777777777,1
train,frame_00130375,images/train/frame_00130375.jpg,1280,720,1.7777777777777777,2
train,frame_00130636,images/train/frame_00130636.jpg,1280,720,1.7777777777777777,2
train,frame_00131062,images/train/frame_00131062.jpg,720,1280,0.5625,2
train,frame_00131171,images/train/frame_00131171.jpg,1280,720,1.7777777777777777,1
train,frame_00131224,images/train/frame_00131224.jpg,1280,720,1.7777777777777777,1
train,frame_00132314,images/train/frame_00132314.jpg,1280,720,1.7777777777777777,1
train,frame_00132343,images/train/frame_00132343.jpg,1280,720,1.7777777777777777,1
train,frame_00132396,images/train/frame_00132396.jpg,1280,720,1.7777777777777777,5
train,frame_00132492,images/train/frame_00132492.jpg,1280,720,1.7777777777777777,1
train,frame_00132844,images/train/frame_00132844.jpg,1280,720,1.7777777777777777,1
train,frame_00133158,images/train/frame_00133158.jpg,1280,720,1.7777777777777777,1
train,frame_00133527,images/train/frame_00133527.jpg,1920,1080,1.7777777777777777,4
train,frame_00133565,images/train/frame_00133565.jpg,1920,1080,1.7777777777777777,1
train,frame_00134013,images/train/frame_00134013.jpg,1280,720,1.7777777777777777,1
train,frame_00134509,images/train/frame_00134509.jpg,1280,720,1.7777777777777777,1
train,frame_00134862,images/train/frame_00134862.jpg,1280,720,1.7777777777777777,1
train,frame_00135021,images/train/frame_00135021.jpg,1280,720,1.7777777777777777,1
train,frame_00135145,images/train/frame_00135145.jpg,848,352,2.409090909090909,1
train,frame_00135472,images/train/frame_00135472.jpg,848,452,1.8761061946902655,2
train,frame_00135473,images/train/frame_00135473.jpg,848,452,1.8761061946902655,2
train,frame_00135644,images/train/frame_00135644.jpg,848,476,1.781512605042017,2
train,frame_00135705,images/train/frame_00135705.jpg,848,476,1.781512605042017,2
train,frame_00135980,images/train/frame_00135980.jpg,1920,1080,1.7777777777777777,1
train,frame_00136216,images/train/frame_00136216.jpg,1280,720,1.7777777777777777,1
train,frame_00136254,images/train/frame_00136254.jpg,1280,720,1.7777777777777777,2
train,frame_00136267,images/train/frame_00136267.jpg,1280,720,1.7777777777777777,1
train,frame_00136286,images/train/frame_00136286.jpg,1280,720,1.7777777777777777,3
train,frame_00136632,images/train/frame_00136632.jpg,1280,720,1.7777777777777777,3
train,frame_00136695,images/train/frame_00136695.jpg,1280,720,1.7777777777777777,1
train,frame_00136921,images/train/frame_00136921.jpg,1280,720,1.7777777777777777,1
train,frame_00137347,images/train/frame_00137347.jpg,720,1280,0.5625,1
train,frame_00137542,images/train/frame_00137542.jpg,1280,672,1.9047619047619047,1
train,frame_00137588,images/train/frame_00137588.jpg,1280,672,1.9047619047619047,1
train,frame_00137945,images/train/frame_00137945.jpg,1280,672,1.9047619047619047,1
train,frame_00137964,images/train/frame_00137964.jpg,720,1280,0.5625,1
train,frame_00138410,images/train/frame_00138410.jpg,848,508,1.669291338582677,1
train,frame_00138707,images/train/frame_00138707.jpg,1280,720,1.7777777777777777,1
train,frame_00138720,images/train/frame_00138720.jpg,1280,720,1.7777777777777777,1
train,frame_00138798,images/train/frame_00138798.jpg,1280,720,1.7777777777777777,1
train,frame_00138823,images/train/frame_00138823.jpg,1920,1080,1.7777777777777777,1
train,frame_00138933,images/train/frame_00138933.jpg,1920,1080,1.7777777777777777,2
train,frame_00139006,images/train/frame_00139006.jpg,1920,1080,1.7777777777777777,1
train,frame_00139013,images/train/frame_00139013.jpg,1920,1080,1.7777777777777777,1
train,frame_00139641,images/train/frame_00139641.jpg,1280,720,1.7777777777777777,3
train,frame_00139675,images/train/frame_00139675.jpg,1280,720,1.7777777777777777,1
train,frame_00139773,images/train/frame_00139773.jpg,848,848,1.0,2
train,frame_00139954,images/train/frame_00139954.jpg,1280,720,1.7777777777777777,2
train,frame_00140092,images/train/frame_00140092.jpg,1920,1080,1.7777777777777777,2
train,frame_00140302,images/train/frame_00140302.jpg,848,476,1.781512605042017,1
train,frame_00140368,images/train/frame_00140368.jpg,848,476,1.781512605042017,1
train,frame_00140400,images/train/frame_00140400.jpg,848,476,1.781512605042017,1
train,frame_00140480,images/train/frame_00140480.jpg,1280,720,1.7777777777777777,2
train,frame_00140748,images/train/frame_00140748.jpg,1280,720,1.7777777777777777,9
train,frame_00141024,images/train/frame_00141024.jpg,848,562,1.508896797153025,2
train,frame_00141067,images/train/frame_00141067.jpg,848,590,1.4372881355932203,1
train,frame_00141430,images/train/frame_00141430.jpg,1920,1080,1.7777777777777777,2
train,frame_00141503,images/train/frame_00141503.jpg,1280,720,1.7777777777777777,1
train,frame_00141550,images/train/frame_00141550.jpg,1920,1080,1.7777777777777777,3
train,frame_00141814,images/train/frame_00141814.jpg,1280,720,1.7777777777777777,1
train,frame_00141827,images/train/frame_00141827.jpg,1280,720,1.7777777777777777,1
train,frame_00142101,images/train/frame_00142101.jpg,1280,720,1.7777777777777777,1
train,frame_00142296,images/train/frame_00142296.jpg,1280,720,1.7777777777777777,1
train,frame_00142302,images/train/frame_00142302.jpg,1280,720,1.7777777777777777,2
